鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
西屯區,房地(土地+建物)+車位,西屯路二段241~270號,13.55,都市：其他:第三之二種住宅區,,,1090829,土地1建物1車位1,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830713,149.23000000000002,3,2,2,有,有,8200000,54949,坡道平面,0.0,0,,RPVPMLOLRHPFFCB76DA,80.32,15.83,0.0,有
西屯區,房地(土地+建物),褔聯街15巷1~30號,3.84,都市：其他:第一種住宅區,,,1090917,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830908,21.61,1,0,1,有,有,960000,44424,,0.0,0,,RPUQMLPLRHPFFCB86DA,12.58,1.35,0.0,有
南屯區,房地(土地+建物)+車位,黎明路二段421~450號,12.32,都市：其他:第二種住宅區,,,1090909,土地1建物1車位1,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840919,129.71,2,2,2,有,有,7450000,57436,坡道機械,0.0,0,,RPQPMLKMRHPFFCB58DA,73.49,11.1,0.0,有
南屯區,房地(土地+建物)+車位,惠德街91~120號,47.44,都市：其他:第二種住宅區,,,1090921,土地1建物1車位2,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030313,292.39,4,2,3,有,有,20800000,71138,坡道平面,74.46,0,,RPWNMLPJIIPFFCB38DA,134.71,14.4,0.0,有
西屯區,房地(土地+建物)+車位,至善路61~90號,16.6,都市：其他:第三之二種住宅區,,,1090901,土地1建物1車位1,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830628,177.57,4,2,2,有,有,9700000,54626,坡道平面,0.0,0,,RPQSMLPJIIPFFCB28DA,108.71,12.69,0.0,有
南屯區,房地(土地+建物)+車位,大墩路451~480號,19.76,都市：其他:第二種住宅區,,,1090903,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941130,213.92,3,2,2,有,有,18880000,88257,坡道平面,25.43,0,,RPOUMLPJIIPFFCB28DA,104.31,30.33,0.0,有
南屯區,房地(土地+建物)+車位,大業路181~210號,42.22,都市：其他:第二種住宅區,,,1090828,土地1建物1車位1,十五層，十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841103,356.58,5,2,4,有,有,19500000,54686,坡道平面,0.0,0,,RPSQMLQJIIPFFCB38DA,221.68,13.46,0.0,有
西屯區,房地(土地+建物)+車位,皇城街31~60號,33.13,都市：其他:第二種住宅區,,,1090918,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960625,206.64,4,2,2,有,有,10500000,50813,坡道平面,0.0,0,,RPSNMLRJIIPFFCB18DA,111.89,13.51,0.0,有
西屯區,房地(土地+建物),至善路211~240號,2.9,都市：其他:第二種住宅區,,,1090926,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870428,32.13,1,1,1,有,有,2138800,66567,,0.0,0,,RPRWMLQJIIPFFCB88DA,15.82,2.93,0.0,有
北屯區,房地(土地+建物)+車位,松明街61~90號,20.02,都市：其他:第二種住宅區,,,1090825,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810908,173.55,3,2,2,有,有,8500000,48980,坡道機械,0.0,0,,RPVQMLQJIIPFFBB68EA,135.66,13.6,0.0,有
北屯區,房地(土地+建物)+車位,三光一街151~180號,27.51,都市：其他:第二種住宅區,,,1090914,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020201,163.81,2,2,2,有,有,8500000,51889,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPXNMLRJIIPFFBB68EA,76.54,14.93,0.0,有
西屯區,房地(土地+建物)+車位,臺灣大道三段691~720號,9.67,都市：其他:第四之一種商業區,,,1090910,土地1建物1車位1,五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980914,110.25999999999999,2,2,1,有,有,8200000,74376,坡道機械,10.79,0,,RPPPMLRJIIPFFCB08DA,56.87,8.84,0.0,有
西屯區,房地(土地+建物),福聯街15巷1~30號,3.84,都市：其他:第一種住宅區,,,1090919,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830908,21.61,1,1,1,有,有,900000,41647,,0.0,0,,RPSPMLRJIIPFFCB38DA,12.58,1.35,0.0,有
南屯區,房地(土地+建物)+車位,忠勇路31~60號,11.86,都市：其他:第二種住宅區,,,1090829,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021017,125.12,2,2,2,有,有,8300000,66336,坡道機械,12.34,0,,RPOOMLSJIIPFFCB97DA,65.28,12.62,0.0,有
南屯區,房地(土地+建物)+車位,五權西路二段781~810號,25.37,都市：其他:第二種住宅區,,,1090914,土地3建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980825,184.09,3,2,2,有,有,14500000,78766,坡道平面,30.89,0,,RPWNMLRJIIPFFCB58DA,88.83,18.65,0.0,有
西屯區,房地(土地+建物)+車位,西屯路二段241~270號,13.46,都市：其他:第三之二種住宅區,,,1090905,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011121,115.77,2,2,1,有,有,9350000,80764,坡道機械,32.66,0,,RPWQMLQJIIPFFCB78DA,47.92,9.59,0.0,有
南屯區,房地(土地+建物)+車位,大墩十二街631~660號,14.91,都市：其他:第二種住宅區,,,1090816,土地1建物1車位1,九層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850712,182.44,4,2,2,有,有,11680000,64021,坡道機械,0.0,1200000,其他增建;,RPSPMLSLRHPFFCB86DA,108.69,14.15,0.0,有
西屯區,房地(土地+建物)+車位,臺灣大道三段571~600號,19.15,都市：其他:第三種商業區,,,1090802,土地1建物1車位1,七層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991021,274.11,3,2,2,有,有,24500000,89380,坡道平面,0.0,0,陽台外推;,RPVPMLTLRHPFFCB27DA,144.45,23.8,0.0,有
南屯區,房地(土地+建物)+車位,文心南三路571~600號,20.35,都市：其他:第三種商業區,,,1090822,土地1建物1車位2,十八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001207,263.02,3,2,2,有,有,22600000,85342,坡道平面,35.7,3200000,,RPUOMLNKRHPFFCB98DA,128.93,23.16,0.0,有
南屯區,房地(土地+建物)+車位,大墩一街31~60號,23.24,都市：其他:第二種住宅區,,,1090824,土地1建物1車位1,十五層，十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830503,208.29,3,2,2,有,有,12200000,58572,坡道機械,0.0,0,,RPUNMLLKRHPFFCB68DA,140.26,14.43,0.0,有
南屯區,房地(土地+建物)+車位,文心南五路一段301~330號,53.41,都市：其他:第三之一種住宅區,,,1090904,土地1建物1車位3,十三層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0990914,548.59,4,3,3,有,有,46500000,93098,坡道平面,94.23,4200000,,RPQQMLOJRHPFFCB78DA,265.8,32.86,0.0,有
西屯區,房地(土地+建物),西屯路二段249之9巷1弄1~30號,8.11,都市：其他:第三種商業區,,,1090827,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840215,92.23,3,2,1,有,有,5880000,63754,,0.0,0,,RPXRMLSJRHPFFCB37DA,63.46,8.46,0.0,有
北屯區,房地(土地+建物),天津路四段301~330號,1.97,都市：其他:第一種商業區,,,1090919,土地1建物1車位0,十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840626,29.95,1,0,1,有,有,1900000,63439,,0.0,0,,RPUNMLRJIIPFFBB28DA,16.76,3.65,0.0,有
北屯區,房地(土地+建物)+車位,中清路二段451~480號,10.62,都市：其他:第五種住宅區,,,1090913,土地1建物1車位1,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811020,122.61999999999999,2,2,2,有,有,6080000,49584,坡道平面,0.0,0,,RPVNMLRJIIPFFBB38DA,83.98,8.26,0.0,有
北屯區,房地(土地+建物)+車位,熱河路三段181~210號,24.1,都市：其他:第三之一種商業區,,,1090823,土地1建物1車位2,五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020207,290.2,4,2,2,有,有,20500000,70641,坡道平面,59.62,0,,RPWNMLRJIIPFFBB48DA,127.6,27.87,0.0,有
北區,房地(土地+建物)+車位,育德路91~120號,39.71,都市：其他:第三種住宅區。,,,1090818,土地2建物1車位2,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020918,299.77,4,2,2,有,有,31300000,104413,坡道平面,64.96,0,,RPPTMLQJIIPFFBB28DA,142.18,18.9,0.0,有
北區,房地(土地+建物)+車位,山西路二段91~120號,12.91,都市：其他:第二種住宅區,,,1090904,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820521,92.39,2,2,1,有,有,5080000,54984,坡道機械,0.0,0,,RPRSMLQJIIPFFBB38DA,62.45,5.72,0.0,有
北區,房地(土地+建物)+車位,民權路391~420號,15.62,都市：其他:第二種住宅區,,,1090912,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0940201,149.65,3,2,2,有,有,8500000,56799,坡道平面,40.51,0,,RPSSMLQJIIPFFBB48DA,70.76,8.35,0.0,有
北屯區,房地(土地+建物),松竹路二段361~390號,13.99,都市：其他:第二種住宅區,,,1090721,土地1建物1車位0,五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860722,106.69,3,2,2,有,有,4110000,38523,,0.0,0,,RPWRMLKMRHPFFBB66DA,70.84,8.99,0.0,有
北屯區,房地(土地+建物)+車位,崇德二路二段91~120號,16.76,都市：其他:第二之一種商業區,,,1090815,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031006,141.99,2,2,2,有,有,10300000,72535,坡道平面,0.0,0,,RPVNMLKMRHPFFBB78DA,62.9,10.08,0.0,有
北屯區,房地(土地+建物)+車位,建和路一段421~450號,17.15,都市：其他:第三種住宅區。,,,1090823,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030923,119.02000000000001,2,2,1,有,有,7700000,64695,坡道機械,14.73,0,,RPRPMLKMRHPFFBB58DA,59.79,9.99,0.0,有
北屯區,房地(土地+建物),文心路四段661~690號,3.27,都市：其他:第四種商業區,,,1090915,土地1建物1車位0,八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841124,46.42,1,1,1,有,有,2450000,52779,,0.0,0,,RPWSMLPKRHPFFBB07DA,25.43,4.63,0.0,有
西區,房地(土地+建物)+車位,大進街181~210號,22.63,都市：其他:第三種住宅區。,,,1090722,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890324,242.75,4,2,2,有,有,16600000,68383,坡道平面,26.46,0,陽台外推;,RPROMLRJIIPFFAB97DA,133.18,22.65,0.0,有
西區,房地(土地+建物),民權路181~210號,13.06,都市：其他:第二種商業區,,,1090821,土地3建物2車位0,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720819,89.13,3,2,2,有,有,4460000,50039,,0.0,0,,RPUOMLQJIIPFFAB18DA,52.84,9.28,0.0,有
西區,房地(土地+建物),三民路一段50巷1~30號,2.04,都市：其他:第一種商業區,,,1090924,土地2建物1車位0,十三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840113,26.67,1,0,1,有,有,1350000,50619,,0.0,0,陽台外推;,RPTOMLQLRHPFFAB09DA,15.84,1.21,0.0,有
南區,房地(土地+建物),國光路134巷1~30號,14.78,都市：其他:第三種住宅區。,,,1090908,土地1建物1車位0,三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790113,132.78,2,2,2,有,有,6600000,49706,,0.0,0,陽台外推;,RPTNMLSKRHPFFAB09DA,75.63,15.44,0.0,有
西區,房地(土地+建物),三民路一段50巷1~30號,2.61,都市：其他:第一種商業區,,,1090917,土地2建物1車位0,十九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840113,34.18,1,1,1,有,有,1600000,46811,,0.0,0,,RPXOMLPLRHPFFAB76DA,19.41,1.93,0.0,有
西區,房地(土地+建物),三民路一段50巷1~30號,5.21,都市：其他:第一種商業區,,,1090917,土地2建物2車位0,十九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840113,68.37,1,1,1,有,有,3200000,46804,,0.0,0,,RPOPMLPLRHPFFAB58DA,38.82,3.86,0.0,有
南區,房地(土地+建物),五權南路601~630號,12.15,都市：其他:第三種住宅區。,,,1090905,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811023,102.85,3,2,2,有,有,5200000,50559,,0.0,0,,RPSPMLKMRHPFFAB58DA,75.73,7.57,0.0,有
南區,房地(土地+建物)+車位,工學路61~90號,9.83,都市：其他:第三種住宅區。,,,1090901,土地1建物1車位1,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820612,129.78,3,2,2,有,有,5880000,45307,升降平面,25.19,0,,RPXNMLSJIIPFFAB58DA,107.52,9.27,0.0,有
南區,房地(土地+建物),德富路146巷1~30號,7.33,都市：其他:市場用地,,,1090902,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890518,76.29,2,2,1,有,有,5500000,72093,,0.0,0,夾層;,RPPOMLRJIIPFFAB77DA,55.23,3.58,0.0,有
北區,房地(土地+建物)+車位,華美街二段211~240號,11.74,都市：其他:第二種住宅區,,,1090808,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850209,158.01999999999998,3,2,2,有,有,8000000,50627,升降機械,0.0,1000000,陽台外推;,RPXNMLSJQHPFFBB76DA,92.18,25.95,0.0,有
北屯區,房地(土地+建物)+車位,遼寧路一段121~150號,16.14,都市：其他:第三種住宅區。,,,1090826,土地2建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890218,139.92000000000002,3,2,2,有,有,8460000,60463,坡道機械,44.11,0,,RPPOMLKKRHPFFBB08DA,82.49,13.32,0.0,有
北屯區,房地(土地+建物)+車位,柳陽西街93巷1~30號,12.76,都市：其他:第二種住宅區,,,1090915,土地1建物1車位1,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840814,121.75,3,2,2,有,有,7150000,58727,坡道平面,0.0,0,,RPSOMLQLRHPFFBB09DA,66.57,10.32,0.0,有
北屯區,房地(土地+建物)+車位,北安街31~60號,11.0,都市：其他:第二種住宅區,,,1090902,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840409,122.43,3,2,2,有,有,6250000,51050,坡道機械,0.0,0,,RPOPMLSJIIPFFBB97DA,69.26,18.15,0.0,有
北區,房地(土地+建物),健行路766巷31~60號,3.81,都市：其他:第二種住宅區,,,1090927,土地1建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840308,35.269999999999996,0,0,0,無,有,2000000,56705,,0.0,0,,RPQNMLSJIIPFFBB97DA,19.06,4.87,0.0,有
西屯區,房地(土地+建物),福聯街31~60號,15.37,都市：其他:第一種住宅區,,,1090807,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831026,99.80000000000001,3,2,2,有,有,5000000,50100,,0.0,0,,RPWNMLRJQHPFFCB66DA,69.07,9.66,0.0,有
西屯區,房地(土地+建物)+車位,國安一路91~120號,13.75,都市：其他:住宅區,,,1090824,土地1建物1車位1,十四層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971127,152.62,3,2,2,有,有,12180000,79806,坡道平面,21.71,0,,RPWQMLKKRHPFFCB09DA,80.16,11.58,0.0,有
西屯區,房地(土地+建物)+車位,福瑞街121~150號,19.82,都市：其他:第一種住宅區,,,1090913,土地1建物1車位1,九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840107,141.62,3,2,2,有,有,6900000,48718,坡道機械,0.0,500000,,RPROMLNKRHPFFCB68DA,99.83,9.23,0.0,有
西屯區,房地(土地+建物)+車位,國安一路211~240號,16.44,都市：其他:住宅區,,,1090913,土地1建物1車位1,七層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031113,175.64,3,2,2,有,有,12100000,68891,坡道平面,40.26,0,,RPOUMLQJIIPFFCB38DA,77.09,12.6,0.0,有
西屯區,房地(土地+建物),國安一路151~180號,4.52,都市：其他:住宅區,,,1090927,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960522,36.2,1,1,1,有,有,2500000,69061,,0.0,0,,RPWNMLSJIIPFFCB68DA,16.29,3.81,0.0,有
西屯區,房地(土地+建物),上安路31~60號,3.73,都市：其他:第三之二種住宅區,,,1090918,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841030,32.17,1,1,1,有,有,2200000,68387,,0.0,0,,RPVOMLSJIIPFFCB68DA,17.58,2.76,0.0,有
西屯區,房地(土地+建物)+車位,惠中路一段181~210號,14.4,都市：其他:第六種新市政中心專用區,,,1090928,土地1建物1車位2,二十二層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0990211,277.24,2,2,2,有,有,25350000,91437,坡道平面,0.0,0,,RPOPMLSJIIPFFCB08DA,153.97,19.88,0.0,有
南屯區,房地(土地+建物)+車位,豐偉路1~30號,20.46,都市：其他:第二種商業區,,,1090905,土地1建物1車位2,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981111,251.9,3,2,2,有,有,19880000,78920,坡道平面,46.8,0,,RPQPMLSJIIPFFCB28DA,119.03,20.24,0.0,有
南屯區,房地(土地+建物)+車位,永春東一路691~720號,25.38,都市：其他:第三之一種住宅區,,,1090903,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970627,214.85000000000002,3,2,2,有,有,18380000,85548,坡道平面,29.31,0,,RPUOMLRJIIPFFCB48DA,113.92,15.45,0.0,有
西屯區,房地(土地+建物)+車位,福星路151~180號,7.02,都市：其他:第二種住宅區,,,1090716,土地1建物1車位1,一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960929,79.2,1,1,1,有,有,5950000,75126,坡道平面,0.0,0,,RPXOMLMKIIPFFCB38DA,30.87,5.97,0.0,有
南區,房地(土地+建物),學府路168巷1~30號,7.75,都市：其他:第一種商業區,,,1090919,土地3建物1車位0,十層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860428,86.85,2,2,2,有,有,3700000,42602,,0.0,0,,RPPNMLNKIIPFFAB47EA,48.52,7.0,0.0,有
